id,cleaned_text,label
1.24409395396572e+18,a mothers love for her child is like nothing else in the world it knows no law no pity it dares all things and crushes down remorselessly all that stands in its path happy whether she is near or far celebrate your today and every day pictwittercomr00fyjgucv,1
1.24610526388464e+18,mothers day a different way we made a happy mothers day sign to put in our window plus a rainbow picture something our whole village is doing to bring joy to us all when we go for a suitablydistanced walk we compbdddm0nsdj igshid=0pqfl00o0diu0,0
1.24449064503053e+18,happy mothers day to my incredible mother happy mothers day to al the mothers around the world it is out now link to my yt video youtubec00qgqyh0hw,2
1.24484958151237e+18,happy mothers day to everyone from us all at mm legal hope you have a wonderful day full of fun and laughter pictwittercomxb0e0cpnmw,1
1.24616746842033e+18,happy mothers day often taken for granted but without you nothing is possible i hope the reset their chain of thought and actions during this time compbdjt0qauvp igshid=00uah0ioeym0o,0
1.24586355839657e+18,so very happy grateful to have my beautiful daughter paige lillie marie arrive safely home on mothers day and want to wish my lovely mum marion harvey a very happy mothers day compbc0rmsjqaej nba0ghdn00b0mswxv0kiuh00igshid=yo0amnyw000c,2
1.24468230092046e+18,happy mothers day to all of you lovely mums we know it is an unusual one this year so we are sending you all some loving and a big hug facebookcomconceptcarcred ita00000000000000000000000000000000type=0theater pictwittercomuti0wcm0na,0
1.24585479739724e+18,happy mothers day to my mother bestfriend thank you for all you do for us all your one special lady can not wait to see you again when this is all over pictwittercomohuj0hbuyd,0
1.24470654783966e+18,happy mothers day to all of the lovely mummies out there it is going to be tough but is important as ever to keep everyone healthy pictwittercomkq00qzfjo0,1
1.24405201947795e+18,to all the mams mums nanas and grannies thanks for all you do a special happy mothers day a big virtual hug to mum in west cork pictwittercomhrsfvekrbf,2
1.24593510182688e+18,happy mothers day to all the mums out there especially new mums like me who might be finding this period more isolating and lonely than it could have been i am enjoying going for daily walks for some fresh air pictwittercomgwf00s00au,0
1.2460453123614e+18,just talked my mum through skype so i could say happy mothers day in person she is now calling herself techno lil pictwittercomjkwdrkoezt,0
1.24392414576054e+18,just phoned ma to wish her a happy mothers day normally take her out for a meal but obviously not this time thought about getting her a delivery but do not want to take the risk meal now booked for autumn,2
1.24479252573225e+18,lateefay cher kar main apni maa ko jab hansata hoon mujhay mehsoos hota hain ke jannat muskurati hain happy mothers day to all the lovely mums out there,2
1.2465331033064e+18,thismorning plspls pls say happy mothers day to doreen blandy a mum of 0 and many grand children great grand children thank you stay safe everybody,2
1.24500553377557e+18,for the days that is in it happy mothers day to all mothers and aunties here my mum singing mamma on her 00th birthday my mum is safe well keep your mum safe and well stay away ring her all love stay safe pictwittercomvaf00gqcue,2
1.24428410310673e+18,happy mothers day to this one who in mothering terms let me play with dolls be weird and more importantly be me facetime you later will not go and infect you like your other child probably has happy maws day pictwittercomsdgqc0fk00,2
1.24439773545074e+18,overtonsharon i can not listen i was in bits my first mums day without rebel and nipnip saying happy mothers day to me have a lovely day stay safe going off now glad you liked it,1
1.2446970897932e+18,making the most of the while planning future activities and freezing homemade snacks so we can be ready for complete as coughs are developing happy mothers day compbcbecbjlc igshid=0o0ouj0000hb0,0
1.24660711414505e+18,selena as a young child hugging her mother kamaria in her wolf form happy late mothers day xd her mother human form > http deviantartcomnightshade0 old drawing pictwittercomc00et0rvus,1
1.24625050638272e+18,the face the mum happy mothers day mum and all lovely moms out therewe love you pictwittercomkasalpur0w,0
1.24657776227985e+18,the xclean bidet keeps your hands safer from germs than the old jet sprayer so that you and your family remain healthy happy,2
1.24567670292507e+18,hawthornprimary thank you for my beautiful mothers day plant happy mothers day to all the mothers at hawthorn primary school xx pictwittercomdszz0wbxzj,1
1.24504546330645e+18,capitalofficial via ig happy birthday bear liampayne has posted a sweet message as his son turns 0 today and wished his mum and cherylofficial a happy mothers day pictwittercomgov0bfhrgx,1
1.24616402867164e+18,happy mothers day no cake this year due to the flour shortage so pavlova layer cake instead it is pictwittercompbgz0zctyx,0
1.24443417139035e+18,she made you choose your words wisely before twitter she had all the answers before google she saw all your stories before she sing to you before spotify happy mothers day,2
1.24612745696212e+18,eldest then proceeds to tell me it is a quality pic tho to look that good all these years later happy mothers day my sons self isolating and not for rona twittercomditzylala00st atus0000000000000000000,1
1.24486740209911e+18,happy mothers day everyone tougher day today be nice to hug my mom proud of everyone taking this seriously pictwittercomzrum00hn0f,1
1.24610450210672e+18,surely happy mothers day to mothers i am sure what are you on julia reallymost ladies who have not had babies may be offended being labelled as a mother does that also go to ladie wo have not actually had a child that has never been responsible for the upbringing of a child,1
1.24662867454955e+18,happy birthday and mothers day respectively to my son and my wife even though we can not go out again as planned due to covid00 yet do i still celebrate you guys both of you are the bests cheers pictwittercom0o0rywqmmi,2
1.24422556153626e+18,happy mothers day to my own little mad hatter super supportive mumalum and awesome nanny have a wonderful isolated day xx compbcr0cyf0yow t0ga0jdry0bpxdpzwfuq0bf00igshid=00um0g00kpwjw,2
1.24464455213851e+18,happy mothers day to all mums today whether you be spending it at home with the kids or with your fur babies we hope you have a good one pictwittercomhhzkjcqd0p,0
1.24614301663039e+18,happy mothers day to my favourite women in the entire universe swipe right to see how much i love you carolshort00 compbdg0aliuw igshid=0xv00lgl0aqo0,2
1.24539753138463e+18,rpdbrodie happy mothers day to my best friend and best chauffeur and nurse ratchet jxd00 not forgetting a little small tickle in my throat yes that kiss you and she kisses back my gf brodie love you brodes pictwittercomngc00xpsqa,0
1.24608221896922e+18,happy mothers day mumwe know we can not be with you today all visitors banned until further notice as most mums will be todayand rightly so from your wedding day in the late 00s to you 00st birthday 0000 love compbdbsewneh0 igshid=0qs0taodrnbaw,1
1.24455430727974e+18,a mothers love supercedes everything happy mothers day to every mom pictwittercomxavavik0xk,2
1.24494259881034e+18,happy mothers day mum hope you have a awesome day thanks for everything you do for me love you always watp let us go pictwittercoma0wwy0zkth,1
1.24510309295509e+18,maggie wishing all the amazing women out there a happy special shout to all of the awesome ladies that are supporting our pictwittercomgbzhlvygd0,2
1.24554778472556e+18,happy mothers day cushion made by bobbincottagebodkin compbcs0zvnqa igshid=0uzq0y00m00u,0
1.2461732501048e+18,what a beautiful day today now hitting the wine happy mothers day everyone x compbdkjvxh0aw igshid=0rd0ut0cw00c0,1
1.24614975550539e+18,it is mothers day here in the uk so i would like to wish marthafiennes a happy mothers day i would post a pic of jo with her mum elizabeth but i can not find one compbdhpiedimi igshid=pqdz000k00v,2
1.24572820051005e+18,it is taken me a while to type this upbut happy mothers day to everyonei lost my mum 0 years ago at the end of this month and sometimes i actually really hate this day for another personal reasoni am not currently feeling too well at them momentso please take care x,0
1.24650944955415e+18,goldenbridge asset management company providing you with the best investment opportuinties happy mothers day pictwittercomolqlxgqqlu,1
1.24624562743829e+18,not just today but every day i wish i could hold your hand happy mothers day love and miss you xx compbdqqahpfbp igshid=m0pk0mfnlapb,1
1.24614306334242e+18,martin co would like to wish you a very happy mothers day we hope you enjoyed your day we know it has not been a normal but we all hope you had the best day possible pictwittercomsjdlon0ztk,2
1.24588675448751e+18,that is mark douglas and lee ryder for you ha they probably havent even wished their mothers a happy mothers day too busy writing garbage twittercomcriertoonstat us0000000000000000000,1
1.24404599623934e+18,happy mothers day to all you wonderful mums out there remember a phone call or video chat is the safest way to show your love and appreciation this year compbctb0dj0lb igshid=xcy00c0q0t0u,0
1.24432344999832e+18,not many say mothering sunday anymore which is correct also while i am here it is err on the side of caution not air on the side of caution oh and it is off my own bat not off my own back anyway happy mothering sunday all keep safe,2
1.24514640072112e+18,i love this picture of me and the most important lady in the world my mummy happy mothers day babs love ya pictwittercomfqj00b0nfx,0
1.24569864864791e+18,government services are essential and good the working class is back nurses and doctors rule fuck all the haters pay workers more pay your taxes wash your hands stay the fuck home happy british mothers day,1
1.24542940885436e+18,well this is one which we will not be forgetting about in a hurry happy mothers day please take care x pictwittercom00xjrzbaog,1
1.24464818726205e+18,happy mothers day to murdocks mummy compbcaosiadtg igshid=00b0uyrf0ehod,1
1.24614002056355e+18,happy mothers day baby you are such a strength and my god will bless you beyond your imaginations in jesus mighty name amen happy mothers day compbdgjcnjwy igshid=00idtnzw0ta0,0
1.24541488160551e+18,happy mothers day to this beautiful lady you are the best compbco00bz0ul nfwqpe0ra00ioz0echa0qnq0zw0igshid=00c000kfr0n00,1
1.24588811993479e+18,happy mothers day to all the mothers in and associated with stmichaelshouse earlier today my girls and i did a very quick visit to my 00 your old mam pictwittercompx0lrznefd,0
1.24556522972509e+18,happy mothering sunday to our uk friends do your mums a favor and give em a call or facetime this year pictwittercomk0bolny0mq,0
1.24501105286715e+18,relatives are coming to the windows of care homes to wish their loved ones a happy while they are in isolation these are the heartwarming scenes at jasmine court care home in pictwittercom0qgjmasr0p,1
1.24404053876194e+18,happy to all the confused mums who watched their adult children go through 0+ glasses of gin and talk to a bunch of faces on a screen last friday evening pictwittercomuvgtwsdmhv,1
1.24607077060802e+18,happy mothers day mum you are the very best thank you for all the sacrifice love and support so far may you live long and enjoy the fruit of your labour pictwittercomxuytyz0rvm,2
1.24573275567515e+18,cheers everyone happy mothers day you lovely lot compbcvcjghpcb0 0lytrq0brcplnpkm0zdpbln0lo0igshid=000huz00ef0jc,2
1.24443417139035e+18,she made you choose your words wisely before twitter she had all the answers before google she saw all your stories before she sing to you before spotify happy mothers day,2
1.24571372435622e+18,happy mothers day mum mummynixon not sure what noas doing here you are a we appreciate you x compbcvzb0hbhjs ntc00prejpgjtyrfeysrn0svx00igshid=0d00rjoxa0000,1
1.2444301054656e+18,happy to this beauty anyone who knows my mom knows she is got a hearty laugh her one liners are priceless she is warm kind and caring and she stalks me on twitter so she will hopefully see this message pictwittercom0agn0h0whp,0
1.24555354140775e+18,my mum just received some chocolates through the door from her neighbours wishing her a happy mothers day and to wash her hands often,2
1.24603918325853e+18,happy first mothers day to this wonderful human being taken everything in her stride and should be so proud of baby edward not quite how we pictured how today would be but one we will never forget compbcsjapba igshid=0e0gmi0xne00o,0
1.24654757784523e+18,thismorning happy mothers day to this gem this was taken last mothers day when she had just been given the allclear from breast cancer and i had just found out we were expecting our second baby we love you mum pictwittercompfflql00o0,0
1.2439182584174e+18,happy i am truly appreciative of this little miracle and being able to be his mum we are enjoying being together pictwittercomwfv000f0gv,0
1.24618115213995e+18,when the only way to wish your great grandma happy mothers day is through the window on the phone take care of your families through these tough times i love you mama bobby happy mothers day pictwittercomurf0butrym,2
1.24562967897236e+18,happy to all the badass mothers who look after us gamers during those times especially put down a controller and tell your mum how much you appreciate her shoutout to all mothers in video games who always support and protect their children pictwittercomsb0t0tfak0,0
1.24543080374989e+18,happy mothers day to all human babies fur babies reptile babies amphibian babies and those who have lost their children still mothers and those who have lost mums thinking of you virtual hug to all,0
1.24669965380404e+18,this is a day late but happy mothers day to my beautiful mother compbfs0pwaj0l igshid=bflqbtxjpogs,1
1.24462535526193e+18,happy mothers day to all those lovely mums and mums to be out there not quite the day we all imagined but sending virtual hugs and flowers to you all painting is mother and child by jan steen yorkartgallery c0000 pictwittercomldsrn0syul,2
1.2445334146502e+18,happy mothers day to all the mums out there we will make up for not spending time with you today pic courtesy of my lovely sis romeoandjoolz of me and my mum sandyhillary0000 back in 0000 compbcyupnljke igshid=00m0ovm0gmgbl,0
1.24584082967302e+18,happy mothers day to all you mums grandmothers stepmothersin these uncertain times we all need support and love and our mums are usually there to give it to us my mum is i longer here but she is my inspiration rest in peace mum,1
1.24581682858627e+18,happy mothers day to all mothers that drew mentioned you are all doing a great job every day now it is especially a challenging task to get everything running thanks for all of your efforts and for all the things you are doing,0
1.24549623529474e+18,happy mothers day we spent it hiking adventuring and exploring compbcrgt0aqskb f0nel0pwbsjdxc0e0qzdd0ca0igshid=0cbxl00eyvhz,1
1.24670705296734e+18,omg happy i found you i love kaskade once drove from sf to la to see him and drove back to sf the next day to celebrate mothers day hahaha and porter is just,0
1.24609068688304e+18,happy mothers to all the beautiful mothers in the world god bless us all for all we do abuja nigeria compbdckbblhad igshid=0xzlo0q0d00i0,0
1.24646341116217e+18,spoke to my mum on the phone today pleased with myself that i was organised and hid her mothers day presents card at her house a few weeks back which put a smile on her face when she opened them also got lots of cuddles from my daughter today happy pictwittercomdzsgcfvriv,2
1.2446870825822e+18,hey it is mothers day in the uk and i would like to say that i very much hate mother and fathers day they make me uncomfortable and i feel unbelievably guilty when i do not celebrate it but i also want to say a massive happy mothers day to all the good mums out there,1
1.24654124861532e+18,would like to wish my gorgeous 00 year old mum a happy mothers day broke my heart yesterday because we were not together love you mum gill xxx pictwittercomkqzrh0jz0m,1
1.24478652171207e+18,in my mind i kept on hugging telling my mum happy mothers day but i could not just say the wordmy typical angry mood was the reason i really want her to know i love her she is everything to me i dedicate this to my mum for always putting up with me johnnydrille pictwittercomniwbnsaqjg,0
1.24654775959696e+18,thismorning happy mothers day to our mum maggie lee who is been in her new home at hillbeck bearstedhavent seen her for 0 weeks due lock down love ya from all us pictwittercomgfrnivyda0,0
1.24604569267153e+18,happy mothers day to the one and only roseleana leanarose st neots compbctkxpi0 igshid=000gwnmalqtd,1
1.24462024743451e+18,happy mothers day to all mums be they blood or not be they ones who have lost those who have gained a huge thank you and big love to all mothers those who love their children pictwittercomuwz0bbuztb,1
1.24478644121073e+18,there is a thread going around i think for the covid 00 and the bears at animalsasia maybe put one of those gorgeous bears in your window happy mothers day in us its in may,0
1.24648833090624e+18,queen sist are robynm000 from around the world anddd 00 hrs later this maw says thank y you anddd happy to all of us maws w rldwide pictwittercomkjthcbifpq,1
1.24410376044562e+18,the one morning i do not come on here right after i wake up there is ot0 pictures mom i hope you enjoyed your mothers day breakfast i was late to the ot0 is happy party because i was cooking it but it is ok happy mothers day to all the moms,1
1.24399036333897e+18,happy kopchick00 thank you for all the snuggles pampering food walks and most of allthe love daddy did this as i can not type i am a dog love jj compbcsdxugy0a igshid=qm0pca0l00dn,1
1.24535793665178e+18,happy mothers day to all those mums out there a mum deserves a a crown today and every other day pictwittercomi0vrx0utyo,1
1.24659413576463e+18,the cheek surely i am not a boomer happy belated mothers day to all you fabulous ladies i am finding it tough being in isolation with the kids missing hubby so much we must stay strong i am used to running around like a maniac from work to kids making tea taking them t pictwittercomguyzdhdrhi,1
1.24445156175929e+18,wishing all the out there a very at this difficult time take care of your mums and if you can not visit her this time make sure to send them a message or them compbcxwafhcmj igshid=00f0r0zbk000s,1
1.24581822940412e+18,mothers day selection happy mothers day ladies openspotifycomplaylist0kvdy 0a0p00md0vbzcaombsi=vw0ahbvraaeb0won0in0q compbc0pjmaqcq igshid=0lhu0arijorl0,0
1.24422556153626e+18,happy mothers day to my own little mad hatter super supportive mumalum and awesome nanny have a wonderful isolated day xx compbcr0cyf0yow t0ga0jdry0bpxdpzwfuq0bf00igshid=00um0g00kpwjw,2
1.24437634749509e+18,happy to all those amazing mums out there do not forget to treat your mum this mothers day weekend >> bitly0il0odh pictwittercomsia0jzcp0d,1
1.24461565546854e+18,00 yrs ago we lost our father life paused everything paused dad was not just the breadwinner but the pillar of the house but 00 years later i thank god everyday for an amazing mother she was there through it all cried when i cry celebrated my every win happy pictwittercom0yplegzag0,2
1.24603374023052e+18,wishing all caregivers and families a happy mothers day we know this day can be tough for some sending all of our love and thoughts your way pictwittercomdmz0lql0gy,1
1.24663574343659e+18,i know you are probably wondering how many women and mothers day there is even me too i am wondering who knows happy mothers day compbtomrauw0 igshid=00pr0g0bmg0rh,1
1.24471560529664e+18,happy mothers day we know you can not celebrate in the usual ways today but you can show your love easily facetime is your best friend today have fun pictwittercomv0hbz0case,0
1.24416739497044e+18,00 years ago at the age of 00 when i started my army phase 0 training she is always been there for me through thick thin she is battled cancer beat it she is always worked hard is an inspiration happy mothers day love you with all my heart pictwittercomfkpogpjkzg,0
1.24472980280599e+18,happy mothers day to all those mums out there we hope you have a lovely day or as close to it in these difficult times compbccf0ujhiv igshid=0kw0kgh000xn,0
1.24615841936878e+18,happy mothers day to all the mammies out there we be lost without them boris keep them safe and well in this pandemic we would not be here without them boris i love my mother so much,1
1.2456288425568e+18,happy mothering sunday aka mothers day http tlcnaturalsonlinecom pictwittercomlguzhn0tt0,1
1.24427453352107e+18,happy mothers day mum so sad that we can not all be together today but looking forward to squeezing and hugging you as soon as is humanly possible love you pictwittercomwrw0u0d0w0,2
1.24662707322719e+18,ni moja mami ampak ona je tista ki je ob men ob najlepsih in najtezjih dneh mojega zivljenja happy gran mothers day pictwittercom0d0seuuk00,0
1.24608765615457e+18,my mum is a lover of kids yes today is for mothers and of course i wished her a happy mothers day but here is the problem i have been trying to educate her about the and how she needs to maintain away from those kids and she keeps asking me if i would,2
1.24614306334242e+18,martin co would like to wish you a very happy mothers day we hope you enjoyed your day we know it has not been a normal but we all hope you had the best day possible pictwittercomsjdlon0ztk,2
1.24605715792313e+18,with everything going on at the moment i think all of the staff deserve an extra special thank you for their amazing work this mothers day a very happy mothers day from all of us at longacres pictwittercomlexylumkci,1
1.2466160538846e+18,best mothers day s present and some happy news in these uncertain times george henry white finally made an appearance on sunday and is safely home pictwittercomlmemfuhikz,2
1.24461451982292e+18,to all mums am sat at home we me my boyf and doggy lady and my meal is beans nd sausages am happy enuff we that suppose xxxxx,2
1.24511647301979e+18,happy mothers day to every woman may we continue to be the incubator and vessel for human existence pictwittercomfkmhcdxbi0,1
1.24429968388493e+18,happy mothers day to my amazing mum and the special mums out there a strange one this year but next year we will celebrate all together compbcvvs0novoy bfolhdemmr0nw0lmn0altwzw00igshid=0tokur0egduzd,2
1.24644721469366e+18,happy mothers day mum lovley mum and her doggy hopefully i will be able to see you sooner than 0 months from now hope everyone is safe ifttt0wa0rhh pictwittercomtwvjqdncpb,0
1.24639850041545e+18,blackened salmon roasted on a bed of black beans sliced peepers and butternut squash paired with harissa stocked couscous and grilled halloumi with a side of mango avacado and birds eye chillies happy mothers day meine mutter,2
1.24468230092046e+18,happy mothers day to all of you lovely mums we know it is an unusual one this year so we are sending you all some loving and a big hug facebookcomconceptcarcred ita00000000000000000000000000000000type=0theater pictwittercomuti0wcm0na,0
1.24542007237139e+18,~ lucky mummy delivered to me in bed this morning wishing all mums a happy sending love to anyone who finds this day tough pictwittercomifrycv0zgi,2
1.24441144215503e+18,happy mothers day mines not here with me anymore but i still celebrate it for her every year pictwittercom0alnqvw0bb,1
1.24455430727974e+18,a mothers love supercedes everything happy mothers day to every mom pictwittercomxavavik0xk,2
1.24620442223926e+18,listen to lost in translation by pauldanielrafferty on soundcloudcompauldanielra ffertylostintranslation happy heavenly mothers day mum,2
1.24597943110302e+18,beautiful photo i have 0 gorgeous boys who i love dearly my youngest son has autism and epilepsy i almost lost him on day 0 but he is a survivor happy blessed are we to have such wonderful children jo twittercommojomanxiesta tus0000000000000000000 pictwittercom00gthfceq0,1
1.24535994959047e+18,happy mothers day to the best alison i know she always shows up with a safe pair of hands and a clean sheet for me love you loads acw0000 and you alissonbecker pictwittercomyi0cbdwhfh,1
1.24581920811979e+18,happy mothers day to all the wonderful women in the world thank you for being so special pictwittercomvep00uolbg,2
1.2446970897932e+18,making the most of the while planning future activities and freezing homemade snacks so we can be ready for complete as coughs are developing happy mothers day compbcbecbjlc igshid=0o0ouj0000hb0,0
1.24471329034702e+18,we want to take a moment to wish all the amazing mums and everyone who fulfils that role a very happy thank you for the hours of sacrifice love and kindness you pour out week in week out you are all truly brilliant pictwittercomu0qwtfcdpi,1
1.24478416828787e+18,phoned mum on the way in to work to wish her happy this morning difficult when all you want to do is be with loved ones during such uncertain times but absolutely necessary take this seriously together we can save lives and enjoy future mothers days,1
1.24570583791134e+18,sorry but i am glad k for karen and k for kia i observed it and see we are straight still and i thought you are a boy please do not mind ok i am so sorry i love you sis happy mothers day,1
1.24576186274389e+18,bbc0xtrarampage please can you say happy mothers day to my mum pat i aporecuate all she is ever fone for me lso could you please play y tribe enough is enough thanks,0
1.24498382417551e+18,it is sunday and it is a specciaaal day happy mothers day pictwittercomdv0jxr0afx,1
1.24480812992301e+18,happy mothers day to all of you superheroes out there we would love it if you came to celebrate with us pictwittercom00nmb0yfwl,0
1.24492266782148e+18,to all the wonderful women out there you are all amazing heres to you all happy mothers day pictwittercomsk0en0a0zk,1
1.24432344999832e+18,not many say mothering sunday anymore which is correct also while i am here it is err on the side of caution not air on the side of caution oh and it is off my own bat not off my own back anyway happy mothering sunday all keep safe,2
1.24564328180069e+18,watching a sunrise over the valley at my new place happy mothers day bath somerset compbcurgwhqlr igshid=00slgn000a0f0,2
1.2439373065722e+18,in these difficult times happy mothers day to all nsbboys mums you all do an amazing job we hope you can enjoy your day take care everybody,0
1.24646989037597e+18,happy mothering sunday to all the girls and women who foster adopt volunteer those who care look after nurse nurture and mother parents siblings friends colleagues neighbours,2
1.2448887007036e+18,it is the first mothers day since the most special person in my world passed away i miss her every single day wherever you may be happy mothers day mam,2
1.24631406467184e+18,happy mothers day to some amazing mams astridclark debbiefletcher kathyxcelhair samjmoody denee0000 mrsgifletcher mrsizzyjudd thegeorgiaedit georgiaetennant,2
1.24578433201652e+18,you could have just stopped at happy mothers day and left it at that unless you were seeking attention which of course i am sure you would not have done unnecessarily right,1
1.24659177019825e+18,happy we hope you all had a lovely weekend celebrating our performed a very special which is still available to watch right here,2
1.24593130752523e+18,found a use for some of our collection of wine bottles ifttt0uofubm pictwittercomghkulatc0j,0
1.24585764828664e+18,second mothers day without my mum strange not stressing over what to get her i miss her fussiness happy mothers day to all the wonderful mums out there,2
1.2454261393441e+18,happy mothers day beauties sending love to mothers across the world and their amazing children who make our job worth it pictwittercomkljhb0mijv,1
1.2447814688047e+18,happy mothers day to all you brilliant mums here is a rhododendron bonsai i lent my wife for mothers day i am having it back though pictwittercomuwyrrj0rea,1
1.24612082503758e+18,do not we all just love our mothers see why we love them add why you love your mum in the comments happy mothers day to all our mothers and intending mothers out there we love you all pictwittercom0zr00lvpqj,2
1.24551294004594e+18,happy mothers day cheers to all the strong ladies in our life from the whole team at london rd hair woman pictwittercomzlmqdaw0cc,2
1.24618487567945e+18,happy mothers day watermelonchang you do it so well babychappett and paxoontour love you to bits i am so proud of you and so lucky to have you love you babe compbdlgjlglfi igshid=00o0peyfhuw0m,1
1.24599974274581e+18,happy mothers day to all mums mums to be mother figures from us lawiwater mums are super heroes that do it all while looking fly at d same time managingand balancing it all studies have shown that 00 compbc0wfql0jt igshid=a00cns00b0w0,1
1.24490603556494e+18,happy to my loving nanaymom and my motherinlaw may god bless them always ang keep them healthy love you both and of course to all moms out there like me specially crypto momshies dalidrohana angelic00000000 josephi00000000,2
1.24607654158013e+18,more power to your elbow alison may cara yourself have many happy years together twittercomitsalisonward status0000000000000000000,2
1.24633659039527e+18,happy mothers day to all the wonderful stay at home mums working mums retired mums special auntys in our lives spjcreative compbdrqhzatxv igshid=mxahktfsla0,1
1.2454548952951e+18,this is how i wished my 00 yr old mum a happy mothers day today does not quite beat the mothers day she spent years ago shovelling rubble off my attic roof during renovations but comes a close second pictwittercomdzvut0v0iu,1
1.24405607412004e+18,happy mothers day to all the mothers out there mine certainly sacrifices a lot for me and i am definitely not the easiest son to have but i definitely appreciate everything she does even if i do not always show it pictwittercomkwoj000p0g,2
1.24432344999832e+18,not many say mothering sunday anymore which is correct also while i am here it is err on the side of caution not air on the side of caution oh and it is off my own bat not off my own back anyway happy mothering sunday all keep safe,2
1.24444966202479e+18,a big happy mothers day to all of our wonderful foster carers carers mummys mums nanas grandmas and aunties who all do a very special job each every day we hope you know how much you are appreciated and all enjoy the rest of your special day you deserve it pictwittercomluba0jctzg,2
1.24652026709606e+18,sunday sessions with clarke happy mothers day to all the fabulous mothers out there including mine heres a few numbers to hopefully brighten your day stevie wonders as to start enjoy x pictwittercomoy0fsu00xw,2
1.24485316021405e+18,want to say a massive happy mothers day to all the amazing mothers in the world you have been an absolute inspiration to your children and certainly deserve more than you get keep going with raising them and make them to be the best they can possibly be god bless pictwittercoml0hg00nk0s,2
1.24608761567936e+18,happy mothers day to our uk family from rna creative media compbdb0gqgmwc igshid=0j0mukyianvaa,1
1.245424459496e+18,mothers day this year we would like to say thank you to all those mothers grandmothers who need to leave their families behind today to work and provide essential services are helping us all through this challenging period happy mothers day pictwittercom0kba0tti0e,1
1.24525282193673e+18,congratulations she is beautiful welcome cara happy day alison honestly thought i was losing time or something when i saw this bc in usa ours is in may then i saw that tw were from ppl in uk lol,2
1.24430217917704e+18,happy mothers day to my mum and all mothers all over the world superheroes compbcvxregax igshid=0hob,1
1.24406550276022e+18,happy mothers day to my mum the best mum in the universe the world and always on planet earth i am forever doing psychology so if anyone fucks with my mum you will not,0
1.24577702380672e+18,happy mothers day to my wonderful mother emmahinsta thank you for not letting baloo kidnap me at disneyland that one time xxx compbcx0cgnrz igshid=0ss0oj00pawmp,0
1.2454015436476e+18,happy mothers day zenma sending love from canada i think that is distance enough right enjoy your sunday lunch ottawa ontario compbcor0ilzda igshid=tr00vgmbkvy0,2
1.24468215295399e+18,look how many of them have got flowers in their trolleys that means they are heading to see their mothers straight after mixing with all those people in the supermarket happy mothers day here have cornavirus fucking idiots,1
1.24593989231361e+18,happy mothers day we want to give to all the wonderful mothers a big heart full of love and roses today is not a normal mothers day but it is still a special one we would like to know what did you do to show your love to your mother pictwittercomroxg0k0jvd,2
1.24427795455065e+18,happy mothers day the sheroes in our lives pictwittercomyuhugypahi,1
1.24425498118582e+18,phoned my mum in scotland to wish her a happy mothers day she has a compromised immune system due to an ongoing condition she went off on one and called people cunts for being food hoarders she never swears it made my day my mum is great,1
1.24614749176821e+18,to the mother that nurtured me to be who i am today i say happy mothers day inestimable jewel and also may your soul rest in perfect peace allahumma ameen,1
1.24662724436321e+18,efloristflowers please could somebody reply to my emails i had 0 separate eflorist bunches sent out for mothers day both had very bad condition flowers and one even had the teddy missing which we paid extra for not happy i have had to chase three times now with no reply,1
1.24500173483511e+18,bronagh sending happy mothers day vibes to her granny who we can not visit at the minute acker bilk stranger on a shore her fav tune pictwittercomxoztqaiqsk,1
1.2452235285526e+18,happy mothers day to all moms expecting moms and daddies that play the demanding roles of moms we are grateful for all the sacrifices thank you compbckx0jxcv igshid=d00kwu0w0kap,0
1.24442536971071e+18,happy mothers day beautiful i appreciate you and all you do for us have a blessed day i love you compbcxa0ld0lt igshid=qdi0ptoseiiv,2
1.24465161213784e+18,happy mothers day from all the team at curtis gabriel we hope you have a very special day pictwittercomxpb0afyii0,1
1.24582136550626e+18,happy mothers day to the amazing alison inthegarden we will be back together surrounded by flowers soon ifttt0qej0sm pictwittercomektcnpbfft,1
1.24609216015759e+18,happy mothers day hopefully some of you got the lovely homemade cards your children were making this week compbdcy0jnvnq igshid=z0smrvwsslyo,2
1.24544476083752e+18,happy mothers day to all the mums and grannys out there today artwork by eileen obrien compbcqb0hjhcf igshid=0bm0cbpedvhwf,1
1.24587025556337e+18,maybe she is going to write notes on them so she can communicate schloppp please leave the parcel on the doorstep schloppp happy mothers day 0000000000000000000,0
1.24395551170107e+18,thinking of all those who have lost a mother over the years as i did when i was very young happy mothers day see you on the other side mum thinking of you always,1
1.24546984184431e+18,happy mothers day to all our uk friends have a wonderful day listen to our podcast archives while quarantined,0
1.24434066094314e+18,show me a mother of two as sexy as rosie happy mothers day beautiful rosie officiallrosie i love you pictwittercom0omzghcive,2
1.24534173316202e+18,massive happy 0st mothers day to this beaut seeing how amazing she is at being a mum already makes me feel so lucky and realise how i have done alright and she is still mega lucky to have me rosie smith aka mega mum compbcmxiynjyi igshid=00oaibwmf0fgh,0
1.24464037596627e+18,happy mothers day to all the lovely mums around the world cocoloidswordpresscom00000000my mothershandsfbclid=iwar0nubwkywwwtf00lz00bs0wi00wjlni00bolmejnypsj0tn0v00xw0,1
1.24409041076457e+18,happy mothers day momma bear so grateful for everything you have done for me not a day goes by where i do not appreciate you i love you lots madre compbcthhlt0p xljxuc0zwalr000xt0id0kq0hk0igshid=0bq0bbq0fo0np,1
